X,Y,Z
320977.663,4168146.886,2945.497
320977.673,4168146.91,2945.491
320977.682,4168146.933,2945.483
320977.697,4168146.955,2945.492
320977.697,4168146.962,2945.483
320977.718,4168146.998,2945.49
320977.428,4168146.371,2945.539
320977.457,4168146.431,2945.532
320977.612,4168146.716,2945.558
320977.636,4168146.75,2945.576
320977.616,4168146.741,2945.536
320977.636,4168146.776,2945.541
320977.64,4168146.794,2945.528
320977.651,4168146.813,2945.532
320977.665,4168146.841,2945.529
320977.664,4168146.847,2945.52
320977.667,4168146.856,2945.514
320977.667,4168146.863,2945.505
320977.689,4168146.914,2945.495
320977.68,4168146.91,2945.476
320977.702,4168146.947,2945.484
320977.488,4168146.449,2945.552
320977.513,4168146.519,2945.525
320977.538,4168146.574,2945.515
320977.629,4168146.745,2945.528
320977.656,4168146.796,2945.533
320977.683,4168146.838,2945.545
320977.666,4168146.826,2945.517
320977.677,4168146.844,2945.52
320977.683,4168146.858,2945.5190000000002
320977.688,4168146.87,2945.516
320977.688,4168146.882,2945.497
320977.703,4168146.906,2945.507
320977.7,4168146.922,2945.476
320977.655,4168146.735,2945.581
320977.673,4168146.801,2945.539
320977.682,4168146.818,2945.54
320977.678,4168146.82,2945.527
320977.695,4168146.846,2945.538
320977.685,4168146.841,2945.517
320977.709,4168146.881,2945.528
320977.696,4168146.873,2945.504
320977.716,4168146.927,2945.482
320977.738,4168146.977,2945.473
320977.685,4168146.813,2945.521
320977.71,4168146.849,2945.541
320977.696,4168146.839,2945.516
320977.704,4168146.854,2945.516
320977.717,4168146.901,2945.487
320977.721,4168146.912,2945.483
320977.734,4168146.94,2945.481
320977.764,4168146.999,2945.481
320977.686,4168146.779,2945.535
320977.735,4168146.913,2945.487
320977.688,4168146.724,2945.588
320977.73,4168146.87,2945.505
320977.733,4168146.88,2945.499
320977.704,4168146.761,2945.549
320977.035,4168145.14,2945.639
320977.062,4168145.191,2945.6440000000002
320977.003,4168145.047,2945.637
320977.026,4168145.094,2945.638
320977.017,4168145.089,2945.618
320977.077,4168145.194,2945.645
320977.005,4168144.972,2945.696
320977.011,4168145.004,2945.671
320977.025,4168145.048,2945.652
320977.044,4168145.105,2945.628
320977.051,4168145.122,2945.624
320977.072,4168145.159,2945.635
320977.238,4168145.488,2945.655
320977.004,4168144.956,2945.671
320977.044,4168145.073,2945.624
320977.09,4168145.16,2945.637
320977.101,4168145.183,2945.637
320977.255,4168145.497,2945.648
320977.017,4168144.94,2945.691
320977.024,4168144.973,2945.665
320977.049,4168145.016,2945.679
320977.035,4168145.02,2945.634
320977.053,4168145.068,2945.619
320977.071,4168145.11,2945.616
320977.143,4168145.223,2945.665
320977.173,4168145.287,2945.664
320977.222,4168145.399,2945.652
320977.27,4168145.508,2945.64
320977.278,4168145.549,2945.608
320977.037,4168144.947,2945.695
320977.028,4168144.943,2945.676
320977.05,4168144.989,2945.675
320977.046,4168145.0,2945.651
320977.048,4168145.01,2945.642
320977.059,4168145.049,2945.621
320977.155,4168145.22,2945.662
320977.173,4168145.268,2945.649
320977.195,4168145.306,2945.661
320977.202,4168145.323,2945.658
320977.214,4168145.355,2945.65
320977.245,4168145.411,2945.66
320977.273,4168145.472,2945.659
320977.28,4168145.504,2945.636
320977.3,4168145.553,2945.627
320977.429,4168145.826,2945.624
320977.025,4168144.901,2945.681
320977.041,4168144.931,2945.685
320977.054,4168144.965,2945.676
320977.063,4168144.986,2945.674
320977.062,4168145.0,2945.652
320977.08,4168145.041,2945.649
320977.091,4168145.079,2945.627
320977.094,4168145.092,2945.62
320977.141,4168145.172,2945.646
320977.188,4168145.252,2945.671
320977.202,4168145.279,2945.675
320977.2,4168145.284,2945.663
320977.211,4168145.307,2945.664
320977.213,4168145.316,2945.655
320977.228,4168145.345,2945.66
320977.254,4168145.395,2945.666
320977.267,4168145.427,2945.658
320977.28,4168145.453,2945.662
320977.274,4168145.453,2945.646
320977.295,4168145.489,2945.658
320977.283,4168145.48,2945.635
320977.294,4168145.509,2945.626
320977.296,4168145.527,2945.609
320977.297,4168145.536,2945.6
320977.306,4168145.555,2945.598
320977.325,4168145.603,2945.589
320977.407,4168145.734,2945.645
320977.409,4168145.752,2945.628
320977.434,4168145.806,2945.626
320977.455,4168145.855,2945.619
320977.456,4168145.864,2945.611
320977.495,4168145.964,2945.585
320977.016,4168144.838,2945.701
320977.078,4168144.98,2945.685
320977.068,4168144.99,2945.6440000000002
320977.085,4168145.022,2945.65
320977.089,4168145.051,2945.623
320977.093,4168145.064,2945.615
320977.103,4168145.087,2945.616
320977.134,4168145.136,2945.635
320977.178,4168145.205,2945.668
320977.173,4168145.206,2945.653
320977.22,4168145.301,2945.659
320977.25,4168145.351,2945.679
320977.284,4168145.428,2945.6730000000002
320977.271,4168145.417,2945.65
320977.29,4168145.458,2945.649
320977.299,4168145.477,2945.648
320977.314,4168145.52,2945.634
320977.311,4168145.523,2945.62
320977.324,4168145.549,2945.624
320977.319,4168145.549,2945.609
320977.343,4168145.604,2945.604
320977.34,4168145.606,2945.59
320977.359,4168145.64,2945.601
320977.426,4168145.744,2945.652
320977.432,4168145.781,2945.62
320977.445,4168145.805,2945.624
320977.45,4168145.819,2945.62
320977.503,4168145.931,2945.619
320977.515,4168145.976,2945.595
320977.043,4168144.869,2945.689
320977.068,4168144.913,2945.703
320977.056,4168144.903,2945.68
320977.07,4168144.939,2945.672
320977.103,4168145.018,2945.662
320977.206,4168145.231,2945.67
320977.222,4168145.269,2945.666
320977.274,4168145.385,2945.656
320977.299,4168145.434,2945.662
320977.289,4168145.429,2945.642
320977.314,4168145.5,2945.618
320977.32,4168145.516,2945.614
320977.329,4168145.543,2945.604
320977.331,4168145.553,2945.595
320977.343,4168145.577,2945.598
320977.351,4168145.601,2945.586
320977.438,4168145.748,2945.64
320977.429,4168145.742,2945.62
320977.445,4168145.771,2945.628
320977.459,4168145.805,2945.623
320977.457,4168145.809,2945.612
320977.474,4168145.84,2945.621
320977.508,4168145.941,2945.581
320977.524,4168145.975,2945.579
320977.099,4168144.948,2945.696
320977.095,4168144.951,2945.682
320977.221,4168145.222,2945.681
320977.302,4168145.402,2945.671
320977.312,4168145.438,2945.65
320977.335,4168145.507,2945.625
320977.344,4168145.527,2945.624
320977.36,4168145.562,2945.62
320977.384,4168145.625,2945.607
320977.41,4168145.667,2945.624
320977.419,4168145.687,2945.624
320977.447,4168145.731,2945.643
320977.431,4168145.717,2945.617
320977.467,4168145.78,2945.637
320977.473,4168145.809,2945.614
320977.476,4168145.822,2945.608
320977.485,4168145.84,2945.608
320977.497,4168145.864,2945.612
320977.51,4168145.888,2945.616
320977.52,4168145.929,2945.588
320977.532,4168145.959,2945.582
320977.544,4168145.996,2945.567
320977.547,4168146.008,2945.562
320977.549,4168146.017,2945.554
320977.631,4168146.159,2945.599
320977.665,4168146.23,2945.601
320977.721,4168146.342,2945.61
320977.097,4168144.91,2945.701
320977.11,4168144.945,2945.692
320977.112,4168144.957,2945.684
320977.149,4168145.056,2945.657
320977.234,4168145.222,2945.68
320977.249,4168145.25,2945.684
320977.289,4168145.351,2945.664
320977.294,4168145.366,2945.659
320977.315,4168145.41,2945.66
320977.319,4168145.423,2945.655
320977.349,4168145.486,2945.655
320977.34,4168145.481,2945.635
320977.349,4168145.502,2945.635
320977.36,4168145.531,2945.627
320977.35,4168145.525,2945.606
320977.364,4168145.552,2945.611
320977.454,4168145.725,2945.638
320977.449,4168145.733,2945.613
320977.48,4168145.781,2945.637
320977.475,4168145.783,2945.622
320977.486,4168145.804,2945.624
320977.492,4168145.833,2945.601
320977.51,4168145.864,2945.611
320977.522,4168145.894,2945.605
320977.531,4168145.914,2945.606
320977.548,4168145.965,2945.587
320977.548,4168145.972,2945.578
320977.562,4168146.012,2945.565
320977.569,4168146.028,2945.563
320977.573,4168146.039,2945.558
320977.662,4168146.198,2945.603
320977.699,4168146.259,2945.627
320977.703,4168146.271,2945.622
320977.751,4168146.387,2945.605
320977.113,4168144.922,2945.691
320977.125,4168144.946,2945.692
320977.143,4168145.003,2945.667
320977.155,4168145.051,2945.637
320977.178,4168145.099,2945.639
320977.308,4168145.359,2945.669
320977.439,4168145.673,2945.627
320977.446,4168145.689,2945.624
320977.468,4168145.726,2945.638
320977.478,4168145.753,2945.629
320977.479,4168145.762,2945.621
320977.5,4168145.813,2945.615
320977.519,4168145.852,2945.616
320977.521,4168145.869,2945.6
320977.535,4168145.896,2945.606
320977.548,4168145.954,2945.562
320977.565,4168145.985,2945.573
320977.572,4168146.008,2945.561
320977.578,4168146.029,2945.549
320977.605,4168146.072,2945.57
320977.616,4168146.094,2945.574
320977.148,4168144.956,2945.7
320977.197,4168145.089,2945.665
320977.201,4168145.102,2945.658
320977.23,4168145.159,2945.667
320977.278,4168145.25,2945.685
320977.297,4168145.291,2945.683
320977.305,4168145.317,2945.671
320977.381,4168145.498,2945.65
320977.482,4168145.725,2945.64
320977.492,4168145.754,2945.631
320977.494,4168145.763,2945.623
320977.512,4168145.809,2945.614
320977.524,4168145.832,2945.618
320977.536,4168145.855,2945.621
320977.534,4168145.86,2945.609
320977.537,4168145.872,2945.604
320977.557,4168145.919,2945.596
320977.553,4168145.928,2945.573
320977.575,4168145.986,2945.56
320977.599,4168146.032,2945.568
320977.61,4168146.053,2945.572
320977.633,4168146.091,2945.589
320977.638,4168146.104,2945.584
320977.689,4168146.179,2945.634
320977.684,4168146.179,2945.619
320977.692,4168146.196,2945.619
320977.705,4168146.226,2945.615
320977.714,4168146.245,2945.616
320977.708,4168146.244,2945.6
320977.727,4168146.275,2945.612
320977.726,4168146.28,2945.602
320977.765,4168146.365,2945.602
320977.764,4168146.37,2945.592
320977.788,4168146.428,2945.585
320977.101,4168144.831,2945.694
320977.128,4168144.886,2945.699
320977.185,4168145.039,2945.661
320977.237,4168145.144,2945.671
320977.275,4168145.213,2945.688
320977.354,4168145.393,2945.678
320977.427,4168145.59,2945.626
320977.437,4168145.612,2945.627
320977.432,4168145.611,2945.611
320977.489,4168145.72,2945.635
320977.497,4168145.737,2945.633
320977.506,4168145.764,2945.623
320977.567,4168145.889,2945.633
320977.562,4168145.89,2945.618
320977.557,4168145.891,2945.603
320977.562,4168145.904,2945.599
320977.581,4168145.971,2945.563
320977.6,4168146.011,2945.566
320977.7,4168146.192,2945.615
320977.721,4168146.247,2945.602
320977.742,4168146.281,2945.617
320977.781,4168146.386,2945.592
320977.149,4168144.91,2945.682
320977.279,4168145.197,2945.676
320977.332,4168145.319,2945.67
320977.347,4168145.354,2945.665
320977.368,4168145.392,2945.677
320977.397,4168145.485,2945.638
320977.413,4168145.529,2945.625
320977.516,4168145.737,2945.648
320977.506,4168145.73,2945.627
320977.523,4168145.769,2945.627
320977.54,4168145.813,2945.616
320977.562,4168145.864,2945.612
320977.554,4168145.86,2945.593
320977.582,4168145.926,2945.586
320977.581,4168145.933,2945.576
320977.591,4168145.96,2945.568
320977.602,4168145.989,2945.562
320977.661,4168146.096,2945.592
320977.681,4168146.129,2945.605
320977.711,4168146.176,2945.631
320977.707,4168146.177,2945.617
320977.708,4168146.185,2945.609
320977.718,4168146.212,2945.602
320977.731,4168146.237,2945.608
320977.747,4168146.285,2945.59
320977.759,4168146.307,2945.595
320977.803,4168146.41,2945.583
320977.8,4168146.414,2945.571
320977.804,4168146.426,2945.567
320977.864,4168146.549,2945.577
320977.877,4168146.572,2945.584
320977.033,4168144.635,2945.661
320977.264,4168145.137,2945.666
320977.286,4168145.177,2945.679
320977.341,4168145.301,2945.675
320977.345,4168145.314,2945.668
320977.391,4168145.417,2945.666
320977.396,4168145.439,2945.652
320977.43,4168145.523,2945.637
320977.433,4168145.535,2945.631
320977.459,4168145.593,2945.629
320977.488,4168145.656,2945.631
320977.511,4168145.709,2945.627
320977.541,4168145.772,2945.632
320977.548,4168145.788,2945.629
320977.559,4168145.825,2945.613
320977.583,4168145.872,2945.62
320977.582,4168145.884,2945.6
320977.592,4168145.906,2945.602
320977.603,4168145.928,2945.605
320977.6,4168145.944,2945.573
320977.651,4168146.048,2945.584
320977.704,4168146.14,2945.617
320977.713,4168146.158,2945.618
320977.721,4168146.175,2945.617
320977.718,4168146.18,2945.606
320977.73,4168146.208,2945.6
320977.733,4168146.22,2945.596
320977.743,4168146.24,2945.598
320977.76,4168146.268,2945.608
320977.766,4168146.283,2945.606
320977.765,4168146.289,2945.596
320977.776,4168146.31,2945.6
320977.778,4168146.319,2945.593
320977.769,4168146.314,2945.574
320977.789,4168146.347,2945.589
320977.795,4168146.362,2945.587
320977.804,4168146.387,2945.58
320977.812,4168146.404,2945.58
320977.872,4168146.534,2945.58
320977.874,4168146.543,2945.574
320977.878,4168146.556,2945.571
320977.892,4168146.593,2945.561
320977.907,4168146.618,2945.57
320977.1,4168144.738,2945.679
320977.123,4168144.779,2945.691
320977.149,4168144.825,2945.705
320977.19,4168144.925,2945.693
320977.201,4168144.957,2945.683
320977.219,4168144.999,2945.68
320977.272,4168145.121,2945.67
320977.364,4168145.33,2945.664
320977.536,4168145.74,2945.621
320977.555,4168145.774,2945.632
320977.581,4168145.839,2945.623
320977.596,4168145.873,2945.62
320977.608,4168145.917,2945.596
320977.61,4168145.935,2945.58
320977.619,4168145.954,2945.58
320977.624,4168145.975,2945.567
320977.625,4168145.983,2945.559
320977.7,4168146.112,2945.608
320977.704,4168146.124,2945.603
320977.727,4168146.161,2945.62
320977.741,4168146.187,2945.627
320977.744,4168146.198,2945.622
320977.735,4168146.193,2945.602
320977.74,4168146.207,2945.599
320977.756,4168146.241,2945.599
320977.764,4168146.258,2945.599
320977.769,4168146.279,2945.587
320977.8,4168146.326,2945.615
320977.797,4168146.329,2945.602
320977.797,4168146.335,2945.592
320977.793,4168146.337,2945.579
320977.815,4168146.372,2945.596
320977.815,4168146.393,2945.57
320977.86,4168146.492,2945.571
320977.876,4168146.526,2945.572
320977.879,4168146.535,2945.567
320977.893,4168146.56,2945.575
320977.925,4168146.647,2945.553
320977.96,4168146.718,2945.562
320977.113,4168144.734,2945.675
320977.194,4168144.901,2945.691
320977.213,4168144.946,2945.69
320977.245,4168145.015,2945.69
320977.248,4168145.044,2945.662
320977.257,4168145.064,2945.66
320977.279,4168145.111,2945.662
320977.274,4168145.111,2945.646
320977.395,4168145.369,2945.66
320977.475,4168145.534,2945.675
320977.544,4168145.718,2945.633
320977.583,4168145.822,2945.609
320977.596,4168145.848,2945.615
320977.636,4168145.974,2945.566
320977.652,4168146.001,2945.574
320977.669,4168146.032,2945.584
320977.719,4168146.12,2945.614
320977.728,4168146.146,2945.606
320977.746,4168146.177,2945.618
320977.745,4168146.182,2945.607
320977.748,4168146.2,2945.593
320977.779,4168146.261,2945.602
320977.786,4168146.278,2945.601
320977.792,4168146.292,2945.599
320977.789,4168146.295,2945.586
320977.81,4168146.337,2945.594
320977.827,4168146.372,2945.595
320977.823,4168146.373,2945.582
320977.828,4168146.401,2945.562
320977.848,4168146.433,2945.576
320977.856,4168146.457,2945.568
320977.869,4168146.487,2945.566
320977.867,4168146.491,2945.555
320977.881,4168146.516,2945.563
320977.893,4168146.538,2945.569
320977.902,4168146.556,2945.571
320977.984,4168146.746,2945.561
320977.035,4168144.545,2945.651
320977.067,4168144.61,2945.66
320977.166,4168144.806,2945.692
320977.245,4168145.001,2945.665
320977.258,4168145.027,2945.668
320977.359,4168145.252,2945.669
320977.361,4168145.262,2945.661
320977.371,4168145.292,2945.652
320977.386,4168145.328,2945.647
320977.514,4168145.613,2945.645
320977.507,4168145.61,2945.627
320977.526,4168145.651,2945.629
320977.54,4168145.679,2945.635
320977.548,4168145.698,2945.634
320977.555,4168145.715,2945.632
320977.585,4168145.77,2945.646
320977.595,4168145.799,2945.638
320977.634,4168145.917,2945.597
320977.728,4168146.107,2945.62
320977.728,4168146.114,2945.611
320977.745,4168146.144,2945.622
320977.75,4168146.164,2945.609
320977.761,4168146.193,2945.604
320977.786,4168146.261,2945.588
320977.794,4168146.278,2945.588
320977.812,4168146.315,2945.591
320977.816,4168146.327,2945.588
320977.816,4168146.334,2945.579
320977.833,4168146.369,2945.581
320977.829,4168146.371,2945.567
320977.845,4168146.406,2945.569
320977.853,4168146.423,2945.569
320977.866,4168146.447,2945.576
320977.868,4168146.456,2945.57
320977.867,4168146.461,2945.559
320977.889,4168146.503,2945.568
320977.911,4168146.538,2945.587
320977.918,4168146.56,2945.577
320977.912,4168146.559,2945.561
320978.005,4168146.75,2945.582
320978.002,4168146.753,2945.57
320978.013,4168146.786,2945.558
320978.039,4168146.889,2945.497
320977.209,4168144.875,2945.689
320977.217,4168144.895,2945.687
320977.255,4168144.982,2945.683
320977.291,4168145.097,2945.636
320977.479,4168145.496,2945.663
320977.573,4168145.723,2945.638
320977.613,4168145.8,2945.654
320977.609,4168145.802,2945.64
320977.622,4168145.841,2945.626
320977.663,4168145.948,2945.607
320977.711,4168146.056,2945.606
320977.729,4168146.087,2945.618
320977.75,4168146.129,2945.623
320977.741,4168146.124,2945.604
320977.757,4168146.165,2945.595
320977.78,4168146.217,2945.594
320977.799,4168146.25,2945.609
320977.805,4168146.271,2945.598
320977.815,4168146.291,2945.6
320977.838,4168146.342,2945.601
320977.843,4168146.355,2945.598
320977.837,4168146.354,2945.581
320977.85,4168146.385,2945.579
320977.853,4168146.395,2945.574
320977.884,4168146.469,2945.567
320977.887,4168146.48,2945.562
320977.891,4168146.492,2945.558
320977.9,4168146.511,2945.56
320977.911,4168146.532,2945.565
320977.922,4168146.552,2945.569
